RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,ZHVI
65376,8240,18202,Zip,PA,PA,Hazle Township,Scranton--Wilkes-Barre--Hazleton,Luzerne County,176580
90423,8240,74467,Zip,OK,OK,Wagoner,Tulsa,Wagoner County,140135
95251,8243,87015,Zip,NM,NM,Edgewood,Santa Fe,Santa Fe County,322695
95370,8243,87413,Zip,NM,NM,Bloomfield,Farmington,San Juan County,157783
61887,8243,10601,Zip,NY,NY,White Plains,New York-Newark-Jersey City,Westchester County,580383
69667,8246,28021,Zip,NC,NC,Cherryville,Charlotte-Concord-Gastonia,Gaston County,199968
97181,8247,93247,Zip,CA,CA,Lindsay,Visalia-Porterville,Tulare County,260581
65983,8248,19522,Zip,PA,PA,Fleetwood,Reading,Berks County,269214
65766,8249,19096,Zip,PA,PA,Wynnewood,Philadelphia-Camden-Wilmington,Montgomery County,660743
71900,8249,32254,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,119949
72869,8251,33859,Zip,FL,FL,Lake Wales,Lakeland-Winter Haven,Polk County,239417
80212,8252,50211,Zip,IA,IA,Norwalk,Des Moines-West Des Moines,Warren County,262784
91009,8252,75647,Zip,TX,TX,Gladewater,Longview,Gregg County,164250
60906,8252,8009,Zip,NJ,NJ,Berlin,Philadelphia-Camden-Wilmington,Camden County,274221
78702,8255,47620,Zip,IN,IN,Mount Vernon,Evansville,Posey County,
97270,8256,93442,Zip,CA,CA,Morro Bay,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,840893
72373,8257,33035,Zip,FL,FL,Homestead,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,250787
93636,8257,81008,Zip,CO,CO,Pueblo,Pueblo,Pueblo County,297735
61160,8259,8736,Zip,NJ,NJ,Manasquan,New York-Newark-Jersey City,Monmouth County,814790
59539,8259,4530,Zip,ME,ME,Bath,Portland-South Portland,Sagadahoc County,
68037,8261,24202,Zip,VA,VA,Bristol,Kingsport-Bristol-Bristol,Bristol City,
79113,8261,48301,Zip,MI,MI,Bloomfield Hills,Detroit-Warren-Dearborn,Oakland County,614464
74301,8263,37327,Zip,TN,TN,Dunlap,Chattanooga,Sequatchie County,154702
98037,8264,95203,Zip,CA,CA,Stockton,Stockton-Lodi,San Joaquin County,359845
76506,8265,43074,Zip,OH,OH,Sunbury,Columbus,Delaware County,366877
63946,8265,15215,Zip,PA,PA,O'Hara Township,Pittsburgh,Allegheny County,320403
97217,8267,93301,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,266507
97052,8267,92845,Zip,CA,CA,Garden Grove,Los Angeles-Long Beach-Anaheim,Orange County,900684
100091,8269,99114,Zip,WA,WA,Colville,Spokane-Spokane Valley,Stevens County,
58978,8270,2903,Zip,RI,RI,Providence,Providence-Warwick,Providence County,324032
84436,8271,60191,Zip,IL,IL,Wood Dale,Chicago-Naperville-Elgin,DuPage County,288460
94926,8271,85350,Zip,AZ,AZ,Somerton,Yuma,Yuma County,214880
65670,8273,18964,Zip,PA,PA,Franconia Township,Philadelphia-Camden-Wilmington,Montgomery County,369923
82879,8273,56470,Zip,MN,MN,Park Rapids,,Hubbard County,235342
86326,8273,64079,Zip,MO,MO,Platte City,Kansas City,Platte County,299952
98211,8276,95451,Zip,CA,CA,Kelseyville,Clearlake,Lake County,366412
61235,8277,8882,Zip,NJ,NJ,South River,New York-Newark-Jersey City,Middlesex County,384953
63940,8277,15209,Zip,PA,PA,Shaler Township,Pittsburgh,Allegheny County,232354
62640,8277,12528,Zip,NY,NY,Lloyd,Kingston,Ulster County,343419
84484,8281,60433,Zip,IL,IL,Joliet,Chicago-Naperville-Elgin,Will County,148103
93377,8282,80424,Zip,CO,CO,Breckenridge,Breckenridge,Summit County,1005644
84293,8283,60026,Zip,IL,IL,Glenview,Chicago-Naperville-Elgin,Cook County,640259
417438,8283,85128,Zip,AZ,AZ,Coolidge,Phoenix-Mesa-Scottsdale,Pinal County,232761
77962,8285,46107,Zip,IN,IN,Beech Grove,Indianapolis-Carmel-Anderson,Marion County,163391
60141,8285,6084,Zip,CT,CT,Tolland,Hartford-West Hartford-East Hartford,Tolland County,325843
58860,8287,2673,Zip,MA,MA,Yarmouth,Barnstable Town,Barnstable County,451162
70550,8287,29556,Zip,SC,SC,Kingstree,,Williamsburg County,77858
84091,8289,59501,Zip,MT,MT,Havre,,Hill County,219552
62647,8290,12538,Zip,NY,NY,Hyde Park,New York-Newark-Jersey City,Dutchess County,321614
67134,8290,22044,Zip,VA,VA,Falls Church,Washington-Arlington-Alexandria,Fairfax County,544446
63643,8290,14622,Zip,NY,NY,Irondequoit,Rochester,Monroe County,165498
65985,8293,19525,Zip,PA,PA,New Hanover Township,Philadelphia-Camden-Wilmington,Montgomery County,398321
92266,8294,78121,Zip,TX,TX,La Vernia,San Antonio-New Braunfels,Wilson County,
95601,8295,88260,Zip,NM,NM,Lovington,Hobbs,Lea County,186343
59911,8296,5468,Zip,VT,VT,Milton,Burlington-South Burlington,Chittenden County,340620
86347,8296,64108,Zip,MO,MO,Kansas City,Kansas City,Jackson County,259857
60817,8298,7828,Zip,NJ,NJ,Budd Lake,New York-Newark-Jersey City,Morris County,398692
95411,8298,87532,Zip,NM,NM,Espanola,Espa��ola,Rio Arriba County,230023
99056,8300,97056,Zip,OR,OR,Scappoose,Portland-Vancouver-Hillsboro,Columbia County,469705
64228,8300,15668,Zip,PA,PA,Murrysville,Pittsburgh,Westmoreland County,348949
99546,8302,98065,Zip,WA,WA,Snoqualmie,Seattle-Tacoma-Bellevue,King County,936902
95928,8303,89460,Zip,NV,NV,Gardnerville,Gardnerville Ranchos,Douglas County,521925
72570,8303,33403,Zip,FL,FL,Lake Park,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,296732
87536,8305,67301,Zip,KS,KS,Independence,Coffeyville,Montgomery County,
82292,8306,55442,Zip,MN,MN,Plymouth,Minneapolis-St. Paul-Bloomington,Hennepin County,420321
74154,8306,37073,Zip,TN,TN,Greenbrier,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,306870
399558,8308,25403,Zip,WV,WV,Martinsburg,Hagerstown-Martinsburg,Berkeley County,313210
77396,8309,45002,Zip,OH,OH,Cleves,Cincinnati,Hamilton County,282059
60448,8310,6795,Zip,CT,CT,Watertown,Torrington,Litchfield County,337674
73189,8311,34731,Zip,FL,FL,Fruitland Park,Orlando-Kissimmee-Sanford,Lake County,242190
74440,8312,37721,Zip,TN,TN,Corryton,Knoxville,Knox County,243860
66789,8312,21128,Zip,MD,MD,Perry Hall,Baltimore-Columbia-Towson,Baltimore County,380224
72647,8312,33498,Zip,FL,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,574130
74072,8316,36863,Zip,AL,AL,Lanett,Valley,Chambers County,
72661,8317,33527,Zip,FL,FL,Dover,Tampa-St. Petersburg-Clearwater,Hillsborough County,371306
77504,8317,45213,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,253304
69382,8317,27523,Zip,NC,NC,Apex,Raleigh,Wake County,574021
84583,8320,60555,Zip,IL,IL,Warrenville,Chicago-Naperville-Elgin,DuPage County,254449
59034,8320,3087,Zip,NH,NH,Windham,Boston-Cambridge-Newton,Rockingham County,643026
65716,8322,19036,Zip,PA,PA,Darby Township,Philadelphia-Camden-Wilmington,Delaware County,192138
72489,8322,33187,Zip,FL,FL,Richmond West,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,500162
89445,8322,72207,Zip,AR,AR,Little Rock,Little Rock-North Little Rock-Conway,Pulaski County,333626
81049,8325,52627,Zip,IA,IA,Fort Madison,Fort Madison-Keokuk,Lee County,
99774,8326,98390,Zip,WA,WA,Sumner,Seattle-Tacoma-Bellevue,Pierce County,514523
73755,8326,36111,Zip,AL,AL,Montgomery,Montgomery,Montgomery County,127220
81469,8328,53818,Zip,WI,WI,Platteville,Platteville,Grant County,193775
86223,8328,63857,Zip,MO,MO,Kennett,Kennett,Dunklin County,
93009,8330,79549,Zip,TX,TX,Snyder,Snyder,Scurry County,
88823,8331,70814,Zip,LA,LA,Baton Rouge,Baton Rouge,East Baton Rouge Parish,178574
68606,8332,25425,Zip,WV,WV,Harpers Ferry,Washington-Arlington-Alexandria,Jefferson County,304415
67566,8333,23150,Zip,VA,VA,Sandston,Richmond,Henrico County,243506
85356,8333,62236,Zip,IL,IL,Columbia,St. Louis,Monroe County,
76634,8335,43326,Zip,OH,OH,Kenton,,Hardin County,117583
99959,8335,98674,Zip,WA,WA,Woodland,Longview,Cowlitz County,507546
70756,8337,29907,Zip,SC,SC,Beaufort,Hilton Head Island-Bluffton-Beaufort,Beaufort County,352154
82102,8338,55101,Zip,MN,MN,Saint Paul,Minneapolis-St. Paul-Bloomington,Ramsey County,220776
75343,8339,39540,Zip,MS,MS,Diberville,Gulfport-Biloxi-Pascagoula,Harrison County,166534
85892,8339,63051,Zip,MO,MO,House Springs,St. Louis,Jefferson County,216141
84559,8342,60526,Zip,IL,IL,La Grange Park,Chicago-Naperville-Elgin,Cook County,374580
87237,8343,66606,Zip,KS,KS,Topeka,Topeka,Shawnee County,99063
74249,8344,37218,Zip,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,293964
84509,8344,60458,Zip,IL,IL,Justice,Chicago-Naperville-Elgin,Cook County,249591
61778,8346,10302,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,499114
91850,8346,77336,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,268437
92093,8348,77703,Zip,TX,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,50940
99747,8349,98360,Zip,WA,WA,Orting,Seattle-Tacoma-Bellevue,Pierce County,502595
60334,8350,6475,Zip,CT,CT,Old Saybrook,Hartford-West Hartford-East Hartford,Middlesex County,469756
97777,8350,94571,Zip,CA,CA,Rio Vista,Vallejo-Fairfield,Solano County,473557
87110,8350,66112,Zip,KS,KS,Kansas City,Kansas City,Wyandotte County,191505
90300,8350,74110,Zip,OK,OK,Tulsa,Tulsa,Tulsa County,55664
58755,8350,2420,Zip,MA,MA,Lexington,Boston-Cambridge-Newton,Middlesex County,1305056
88041,8350,68512,Zip,NE,NE,Lincoln,Lincoln,Lancaster County,299889
78762,8356,47805,Zip,IN,IN,Terre Haute,Terre Haute,Vigo County,141297
87130,8357,66214,Zip,KS,KS,Overland Park,Kansas City,Johnson County,310081
71055,8357,30337,Zip,GA,GA,College Park,Atlanta-Sandy Springs-Roswell,Fulton County,271936
77944,8357,46064,Zip,IN,IN,Pendleton,Indianapolis-Carmel-Anderson,Madison County,253294
91328,8360,76247,Zip,TX,TX,Justin,Dallas-Fort Worth-Arlington,Denton County,329237
88583,8361,70422,Zip,LA,LA,Amite,Hammond,Tangipahoa Parish,138025
90110,8361,73644,Zip,OK,OK,Elk City,Elk City,Beckham County,140968
88648,8363,70525,Zip,LA,LA,Church Point,Lafayette,Acadia Parish,141531
90656,8363,75054,Zip,TX,TX,Grand Prairie,Dallas-Fort Worth-Arlington,Dallas County,446900
100478,8365,99901,Zip,AK,AK,Ketchikan,Ketchikan,Ketchikan Gateway Borough,
74417,8365,37683,Zip,TN,TN,Mountain City,,Johnson County,123397
86346,8367,64106,Zip,MO,MO,Kansas City,Kansas City,Jackson County,228525
99548,8367,98070,Zip,WA,WA,Vashon,Seattle-Tacoma-Bellevue,King County,825718
84437,8369,60192,Zip,IL,IL,Hoffman Estates,Chicago-Naperville-Elgin,Cook County,383829
63955,8370,15224,Zip,PA,PA,Pittsburgh,Pittsburgh,Allegheny County,258027
86500,8371,64507,Zip,MO,MO,Saint Joseph,St. Joseph,Buchanan County,111876
60406,8371,6706,Zip,CT,CT,Waterbury,New Haven-Milford,New Haven County,184221
71399,8373,31047,Zip,GA,GA,Kathleen,Warner Robins,Houston County,260403
58473,8373,1746,Zip,MA,MA,Holliston,Boston-Cambridge-Newton,Middlesex County,603047
73110,8375,34452,Zip,FL,FL,Inverness,Homosassa Springs,Citrus County,186117
79714,8376,49348,Zip,MI,MI,Wayland,Holland,Allegan County,269089
87403,8376,67010,Zip,KS,KS,Augusta,Wichita,Butler County,
75890,8378,41048,Zip,KY,KY,Hebron,Cincinnati,Boone County,284585
95517,8379,88021,Zip,NM,NM,Anthony,Las Cruces,Dona Ana County,177337
60960,8379,8070,Zip,NJ,NJ,Pennsville,Philadelphia-Camden-Wilmington,Salem County,184380
89298,8379,72012,Zip,AR,AR,Beebe,Searcy,White County,152544
64617,8382,16503,Zip,PA,PA,Erie,Erie,Erie County,38262
79410,8382,48836,Zip,MI,MI,Fowlerville,Detroit-Warren-Dearborn,Livingston County,268453
65483,8384,18444,Zip,PA,PA,Spring Brook Township,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,247826
58836,8384,2645,Zip,MA,MA,Harwich,Barnstable Town,Barnstable County,582035
67823,8386,23836,Zip,VA,VA,Chester,Richmond,Chesterfield County,329754
95901,8387,89423,Zip,NV,NV,Minden,Gardnerville Ranchos,Douglas County,679709
90209,8388,73942,Zip,OK,OK,Guymon,Guymon,Texas County,124874
86854,8389,65583,Zip,MO,MO,Waynesville,Fort Leonard Wood,Pulaski County,187216
97496,8390,93960,Zip,CA,CA,Soledad,Salinas,Monterey County,560616
61008,8390,8215,Zip,NJ,NJ,Galloway Township,Atlantic City-Hammonton,Atlantic County,240941
64460,8390,16127,Zip,PA,PA,Pine Township,Youngstown-Warren-Boardman,Mercer County,189605
63467,8390,14210,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,151769
72192,8394,32754,Zip,FL,FL,Mims,Palm Bay-Melbourne-Titusville,Brevard County,313235
95890,8396,89410,Zip,NV,NV,Gardnerville,Gardnerville Ranchos,Douglas County,588171
84496,8397,60445,Zip,IL,IL,Crestwood,Chicago-Naperville-Elgin,Cook County,202784
77890,8397,45885,Zip,OH,OH,Saint Marys,Wapakoneta,Auglaize County,150386
70887,8397,30110,Zip,GA,GA,Bremen,Atlanta-Sandy Springs-Roswell,Haralson County,
79890,8400,49720,Zip,MI,MI,Charlevoix,,Charlevoix County,266039
98213,8400,95453,Zip,CA,CA,Lakeport,Clearlake,Lake County,371022
69381,8400,27522,Zip,NC,NC,Creedmoor,Oxford,Granville County,258735
62296,8400,11949,Zip,NY,NY,Manorville,New York-Newark-Jersey City,Suffolk County,592004
60517,8400,7001,Zip,NJ,NJ,Woodbridge Township,New York-Newark-Jersey City,Middlesex County,374030
79617,8405,49230,Zip,MI,MI,Brooklyn,Jackson,Jackson County,244837
79309,8406,48653,Zip,MI,MI,Roscommon,,Roscommon County,136618
63876,8406,15066,Zip,PA,PA,New Brighton,Pittsburgh,Beaver County,129629
97262,8406,93433,Zip,CA,CA,Grover Beach,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,665384
92079,8409,77651,Zip,TX,TX,Port Neches,Beaumont-Port Arthur,Jefferson County,182824
72070,8410,32569,Zip,FL,FL,Mary Esther,Crestview-Fort Walton Beach-Destin,Okaloosa County,285837
95966,8411,89815,Zip,NV,NV,Spring Creek,Elko,Elko County,328199
63502,8411,14301,Zip,NY,NY,Niagara Falls,Buffalo-Cheektowaga-Niagara Falls,Niagara County,77418
58592,8413,2045,Zip,MA,MA,Hull,Boston-Cambridge-Newton,Plymouth County,572103
58721,8414,2332,Zip,MA,MA,Duxbury,Boston-Cambridge-Newton,Plymouth County,841409
61032,8415,8251,Zip,NJ,NJ,Villas,Ocean City,Cape May County,274042
97160,8416,93221,Zip,CA,CA,Exeter,Visalia-Porterville,Tulare County,318566
91086,8417,75791,Zip,TX,TX,Whitehouse,Tyler,Smith County,227121
89718,8418,72719,Zip,AR,AR,Centerton,Fayetteville-Springdale-Rogers,Benton County,260598
99845,8418,98528,Zip,WA,WA,Belfair,Shelton,Mason County,481928
63458,8420,14201,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,302312
77697,8421,45506,Zip,OH,OH,Springfield,Springfield,Clark County,75313
69259,8422,27249,Zip,NC,NC,Gibsonville,Greensboro-High Point,Guilford County,223329
60371,8423,6519,Zip,CT,CT,New Haven,New Haven-Milford,New Haven County,200390
77316,8424,44721,Zip,OH,OH,Canton,Canton-Massillon,Stark County,224656
87558,8424,67357,Zip,KS,KS,Parsons,Parsons,Labette County,
69740,8424,28134,Zip,NC,NC,Pineville,Charlotte-Concord-Gastonia,Mecklenburg County,324649
75943,8427,41164,Zip,KY,KY,Olive Hill,,Carter County,69838
80219,8427,50219,Zip,IA,IA,Pella,Pella,Marion County,
74948,8429,38668,Zip,MS,MS,Senatobia,Memphis,Tate County,163557
94988,8430,85602,Zip,AZ,AZ,Benson,Sierra Vista-Douglas,Cochise County,193573
60301,8431,6418,Zip,CT,CT,Derby,New Haven-Milford,New Haven County,256241
96149,8431,90402,Zip,CA,CA,Santa Monica,Los Angeles-Long Beach-Anaheim,Los Angeles County,4619301
60800,8433,7762,Zip,NJ,NJ,Spring Lake,New York-Newark-Jersey City,Monmouth County,1010641
88707,8434,70615,Zip,LA,LA,Lake Charles,Lake Charles,Calcasieu Parish,120844
78087,8434,46310,Zip,IN,IN,DeMotte,Chicago-Naperville-Elgin,Jasper County,
92111,8436,77808,Zip,TX,TX,Bryan,College Station-Bryan,Brazos County,341197
66090,8436,19934,Zip,DE,DE,Camden,Dover,Kent County,297952
97851,8438,94805,Zip,CA,CA,Richmond,San Francisco-Oakland-Hayward,Contra Costa County,783028
74561,8439,37924,Zip,TN,TN,Knoxville,Knoxville,Knox County,256132
60335,8440,6477,Zip,CT,CT,Orange,New Haven-Milford,New Haven County,477746
92091,8440,77701,Zip,TX,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,68418
70197,8442,28753,Zip,NC,NC,Marshall,Asheville,Madison County,
64145,8442,15522,Zip,PA,PA,Bedford Township,,Bedford County,174923
93819,8442,81620,Zip,CO,CO,Avon,Edwards,Eagle County,919721
85291,8445,62052,Zip,IL,IL,Jerseyville,St. Louis,Jersey County,
80838,8445,52101,Zip,IA,IA,Decorah,,Winneshiek County,218268
95166,8447,86322,Zip,AZ,AZ,Camp Verde,Prescott,Yavapai County,390880
75562,8447,40208,Zip,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County,108771
72150,8449,32696,Zip,FL,FL,Williston,,Levy County,187739
88689,8449,70583,Zip,LA,LA,Scott,Lafayette,Lafayette Parish,166212
70090,8449,28638,Zip,NC,NC,Hudson,Hickory-Lenoir-Morganton,Caldwell County,
76093,8452,41653,Zip,KY,KY,Prestonsburg,,Floyd County,97949
86388,8453,64154,Zip,MO,MO,Kansas City,Kansas City,Jackson County,347582
71259,8454,30650,Zip,GA,GA,Madison,Atlanta-Sandy Springs-Roswell,Morgan County,
69979,8455,28469,Zip,NC,NC,Ocean Isle Beach,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,468440
74315,8456,37341,Zip,TN,TN,Harrison,Chattanooga,Hamilton County,250649
72880,8456,33875,Zip,FL,FL,Sebring,Sebring,Highlands County,231281
63629,8458,14608,Zip,NY,NY,Rochester,Rochester,Monroe County,69897
78292,8458,46814,Zip,IN,IN,Fort Wayne,Fort Wayne,Allen County,404569
74368,8460,37406,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,114673
99293,8461,97448,Zip,OR,OR,Junction City,Eugene,Lane County,416462
73106,8462,34448,Zip,FL,FL,Homosassa,Homosassa Springs,Citrus County,227940
97936,8463,95030,Zip,CA,CA,Los Gatos,San Jose-Sunnyvale-Santa Clara,Santa Clara County,3228987
77432,8464,45067,Zip,OH,OH,Trenton,Cincinnati,Butler County,208790
67175,8465,22181,Zip,VA,VA,Vienna,Washington-Arlington-Alexandria,Fairfax County,907024
86498,8466,64505,Zip,MO,MO,Saint Joseph,St. Joseph,Buchanan County,139466
97147,8466,93203,Zip,CA,CA,Arvin,Bakersfield,Kern County,245592
69179,8466,27023,Zip,NC,NC,Lewisville,Winston-Salem,Forsyth County,300108
75317,8469,39475,Zip,MS,MS,Purvis,Hattiesburg,Lamar County,171265
77017,8470,44117,Zip,OH,OH,Euclid,Cleveland-Elyria,Cuyahoga County,140772
77656,8470,45415,Zip,OH,OH,Clayton,Dayton,Montgomery County,181833
91063,8472,75757,Zip,TX,TX,Bullard,Tyler,Smith County,296367
75014,8472,38821,Zip,MS,MS,Amory,,Monroe County,114094
79953,8474,49801,Zip,MI,MI,Iron Mountain,Iron Mountain,Dickinson County,
71815,8475,32136,Zip,FL,FL,Flagler Beach,Deltona-Daytona Beach-Ormond Beach,Flagler County,440770
93804,8475,81506,Zip,CO,CO,Grand Junction,Grand Junction,Mesa County,420151
92600,8477,78669,Zip,TX,TX,Spicewood,Austin-Round Rock,Travis County,710257
93723,8478,81201,Zip,CO,CO,Salida,,Chaffee County,483980
82688,8479,56187,Zip,MN,MN,Worthington,Worthington,Nobles County,
74366,8479,37404,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,152351
77277,8481,44667,Zip,OH,OH,Orrville,Wooster,Wayne County,188969
60749,8482,7663,Zip,NJ,NJ,Saddle Brook,New York-Newark-Jersey City,Bergen County,511059
92353,8483,78257,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,775282
69422,8483,27573,Zip,NC,NC,Roxboro,Durham-Chapel Hill,Person County,
76752,8483,43558,Zip,OH,OH,Swanton,Toledo,Fulton County,
61935,8486,10941,Zip,NY,NY,Scotchtown,New York-Newark-Jersey City,Orange County,355496
75046,8487,38866,Zip,MS,MS,Saltillo,Tupelo,Lee County,178537
75315,8488,39470,Zip,MS,MS,Poplarville,Picayune,Pearl River County,160297
98364,8489,95673,Zip,CA,CA,Rio Linda,Sacramento--Roseville--Arden-Arcade,Sacramento County,431496
61026,8490,8244,Zip,NJ,NJ,Somers Point,Atlantic City-Hammonton,Atlantic County,281086
85245,8491,61944,Zip,IL,IL,Paris,,Edgar County,71041
69622,8492,27944,Zip,NC,NC,Hertford,Elizabeth City,Perquimans County,
73649,8492,35954,Zip,AL,AL,Attalla,Gadsden,Etowah County,103586
88038,8494,68508,Zip,NE,NE,Lincoln,Lincoln,Lancaster County,156249
87441,8495,67060,Zip,KS,KS,Haysville,Wichita,Sedgwick County,164700
75362,8496,39574,Zip,MS,MS,Saucier,Gulfport-Biloxi-Pascagoula,Harrison County,193207
65315,8496,18036,Zip,PA,PA,Upper Saucon Township,Allentown-Bethlehem-Easton,Lehigh County,386053
60133,8498,6076,Zip,CT,CT,Stafford Springs,Hartford-West Hartford-East Hartford,Tolland County,254388
58487,8499,1778,Zip,MA,MA,Wayland,Boston-Cambridge-Newton,Middlesex County,916376
67411,8500,22835,Zip,VA,VA,Luray,,Page County,198711
75296,8501,39437,Zip,MS,MS,Ellisville,Laurel,Jones County,142639
91918,8501,77422,Zip,TX,TX,Brazoria,Houston-The Woodlands-Sugar Land,Brazoria County,200026
92048,8501,77587,Zip,TX,TX,South Houston,Houston-The Woodlands-Sugar Land,Harris County,179740
75394,8501,39667,Zip,MS,MS,Tylertown,,Walthall County,121147
85197,8505,61853,Zip,IL,IL,Mahomet,Champaign-Urbana,Champaign County,251735
65053,8505,17362,Zip,PA,PA,North Codorus Township,York-Hanover,York County,257401
71988,8505,32425,Zip,FL,FL,Bonifay,,Holmes County,127709
100052,8508,99006,Zip,WA,WA,Deer Park,Spokane-Spokane Valley,Spokane County,432838
77096,8508,44260,Zip,OH,OH,Mogadore,Akron,Portage County,207626
58634,8510,2120,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,622822
399714,8511,61705,Zip,IL,IL,Bloomington,Bloomington,McLean County,295307
81052,8512,52632,Zip,IA,IA,Keokuk,Fort Madison-Keokuk,Lee County,
91734,8513,77085,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,202747
72879,8513,33873,Zip,FL,FL,Wauchula,Wauchula,Hardee County,
63397,8513,14063,Zip,NY,NY,Fredonia,Jamestown-Dunkirk-Fredonia,Chautauqua County,156300
65918,8516,19425,Zip,PA,PA,Chester Springs,Philadelphia-Camden-Wilmington,Chester County,588525
97841,8517,94707,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,1958942
82294,8518,55444,Zip,MN,MN,Brooklyn Park,Minneapolis-St. Paul-Bloomington,Hennepin County,304114
82073,8519,55056,Zip,MN,MN,North Branch,Minneapolis-St. Paul-Bloomington,Chisago County,310536
89412,8519,72150,Zip,AR,AR,Sheridan,Little Rock-North Little Rock-Conway,Grant County,81218
70100,8521,28650,Zip,NC,NC,Maiden,Hickory-Lenoir-Morganton,Catawba County,218674
97860,8522,94904,Zip,CA,CA,Kentfield,San Francisco-Oakland-Hayward,Marin County,2192543
69383,8522,27524,Zip,NC,NC,Four Oaks,Raleigh,Johnston County,219908
