STCOFIPS,Year,Annual Change (%),HPI
36061,2007,11.48,290.65
36061,2008,-2.86,282.34
36061,2009,6.76,301.42
36061,2010,-10.71,269.13
36061,2011,8.33,291.54
36061,2012,3.09,300.56
36061,2013,1.62,305.44
36061,2014,7.52,328.40
36061,2015,-18.52,267.58
36061,2016,.,.
36061,2017,.,.
36061,2018,.,.
36061,2019,.,.
36061,2020,.,581.01
36063,1975,.,100.00
36063,1976,8.50,108.50
36063,1977,7.51,116.64
36063,1978,1.01,117.82
36063,1979,32.24,155.79
36063,1980,-4.66,148.53
36063,1981,-0.24,148.18
36063,1982,-1.04,146.64
36063,1983,6.53,156.22
36063,1984,2.80,160.60
36063,1985,6.41,170.90
36063,1986,2.12,174.51
36063,1987,9.64,191.33
36063,1988,13.05,216.29
36063,1989,10.86,239.79
36063,1990,7.98,258.93
36063,1991,3.83,268.84
36063,1992,3.38,277.93
36063,1993,2.01,283.52
36063,1994,-0.30,282.68
36063,1995,1.25,286.22
36063,1996,1.43,290.32
36063,1997,-0.99,287.44
36063,1998,1.42,291.51
36063,1999,0.44,292.78
36063,2000,0.45,294.09
36063,2001,3.83,305.35
36063,2002,3.60,316.35
36063,2003,2.26,323.51
36063,2004,3.99,336.42
36063,2005,4.70,352.24
36063,2006,3.33,363.96
36063,2007,0.27,364.95
36063,2008,2.42,373.78
36063,2009,1.31,378.68
36063,2010,0.10,379.05
36063,2011,0.21,379.85
36063,2012,0.19,380.57
36063,2013,2.22,389.03
36063,2014,1.86,396.28
36063,2015,2.49,406.15
36063,2016,3.79,421.54
36063,2017,4.97,442.49
36063,2018,7.56,475.93
36063,2019,4.52,497.43
36063,2020,6.16,528.08
36065,1975,.,100.00
36065,1976,3.09,103.09
36065,1977,10.88,114.30
36065,1978,8.10,123.57
36065,1979,7.54,132.88
36065,1980,9.18,145.09
36065,1981,2.02,148.01
36065,1982,-1.72,145.47
36065,1983,14.89,167.13
36065,1984,7.30,179.32
36065,1985,11.25,199.49
36065,1986,10.15,219.73
36065,1987,12.90,248.08
36065,1988,6.62,264.50
36065,1989,5.13,278.08
36065,1990,3.76,288.54
36065,1991,0.53,290.08
36065,1992,1.37,294.05
36065,1993,-1.50,289.63
36065,1994,-3.92,278.28
36065,1995,-4.94,264.53
36065,1996,0.27,265.25
36065,1997,-3.01,257.27
36065,1998,3.15,265.39
36065,1999,2.56,272.19
36065,2000,3.30,281.16
36065,2001,6.60,299.71
36065,2002,3.74,310.93
36065,2003,3.44,321.62
36065,2004,6.63,342.94
36065,2005,8.14,370.87
36065,2006,7.56,398.93
36065,2007,3.69,413.64
36065,2008,2.30,423.14
36065,2009,-0.05,422.95
36065,2010,-0.01,422.92
36065,2011,-1.44,416.83
36065,2012,-0.10,416.43
36065,2013,-0.17,415.74
36065,2014,0.75,418.85
36065,2015,1.11,423.51
36065,2016,3.83,439.75
36065,2017,1.77,447.51
36065,2018,6.76,477.78
36065,2019,3.20,493.07
36065,2020,5.43,519.84
36067,1975,.,100.00
36067,1976,1.82,101.82
36067,1977,7.29,109.24
36067,1978,6.92,116.79
36067,1979,12.53,131.43
36067,1980,6.96,140.58
36067,1981,10.30,155.06
36067,1982,-2.03,151.91
36067,1983,5.54,160.33
36067,1984,13.00,181.17
36067,1985,9.54,198.46
36067,1986,7.97,214.28
36067,1987,7.83,231.07
36067,1988,7.72,248.90
36067,1989,3.83,258.44
36067,1990,2.07,263.79
36067,1991,0.09,264.03
36067,1992,1.06,266.84
36067,1993,0.04,266.94
36067,1994,-2.40,260.53
36067,1995,-3.52,251.36
36067,1996,-0.96,248.93
36067,1997,-1.21,245.93
36067,1998,3.04,253.40
36067,1999,1.45,257.07
36067,2000,3.33,265.63
36067,2001,5.29,279.67
36067,2002,4.88,293.31
36067,2003,4.53,306.60
36067,2004,7.33,329.08
36067,2005,6.92,351.87
36067,2006,5.04,369.59
36067,2007,1.62,375.58
36067,2008,0.62,377.92
36067,2009,0.16,378.50
36067,2010,-0.61,376.18
36067,2011,-1.22,371.60
36067,2012,-0.71,368.95
36067,2013,0.23,369.81
36067,2014,1.26,374.47
36067,2015,1.12,378.67
36067,2016,1.30,383.59
36067,2017,3.97,398.82
36067,2018,4.46,416.60
36067,2019,3.20,429.93
36067,2020,5.74,454.59
36069,1977,.,100.00
36069,1978,-26.57,73.43
36069,1979,14.10,83.78
36069,1980,0.14,83.90
36069,1981,12.57,94.45
36069,1982,6.06,100.17
36069,1983,1.70,101.87
36069,1984,5.34,107.32
36069,1985,10.77,118.88
36069,1986,8.52,129.01
36069,1987,8.35,139.78
36069,1988,10.92,155.04
36069,1989,2.69,159.22
36069,1990,2.19,162.71
36069,1991,1.28,164.79
36069,1992,2.48,168.88
36069,1993,1.04,170.64
36069,1994,-0.82,169.25
36069,1995,-0.89,167.74
36069,1996,2.12,171.29
36069,1997,1.30,173.51
36069,1998,2.54,177.92
36069,1999,0.08,178.06
36069,2000,4.21,185.56
36069,2001,3.61,192.26
36069,2002,2.78,197.61
36069,2003,2.74,203.02
36069,2004,5.29,213.76
36069,2005,6.50,227.66
36069,2006,3.52,235.68
36069,2007,1.32,238.78
36069,2008,1.36,242.04
36069,2009,0.52,243.30
36069,2010,0.38,244.22
36069,2011,-0.81,242.24
36069,2012,0.10,242.47
36069,2013,1.37,245.79
36069,2014,2.18,251.16
36069,2015,1.53,254.99
36069,2016,1.19,258.02
36069,2017,3.13,266.10
36069,2018,6.38,283.07
36069,2019,1.55,287.45
36069,2020,4.59,300.66
36071,1976,.,100.00
36071,1977,6.54,106.54
36071,1978,-0.13,106.40
36071,1979,14.78,122.12
36071,1980,13.92,139.13
36071,1981,12.47,156.48
36071,1982,0.84,157.80
36071,1983,3.99,164.09
36071,1984,11.93,183.66
36071,1985,17.51,215.83
36071,1986,22.92,265.30
36071,1987,21.60,322.59
36071,1988,9.37,352.81
36071,1989,-0.27,351.86
36071,1990,-1.64,346.10
36071,1991,-2.92,336.01
36071,1992,-0.35,334.81
36071,1993,-1.75,328.95
36071,1994,-2.38,321.11
36071,1995,-1.81,315.30
36071,1996,0.69,317.48
36071,1997,-0.14,317.04
36071,1998,3.98,329.64
36071,1999,4.46,344.33
36071,2000,9.19,375.96
36071,2001,9.75,412.63
36071,2002,11.79,461.26
36071,2003,11.03,512.13
36071,2004,14.77,587.77
36071,2005,13.87,669.29
36071,2006,6.01,709.53
36071,2007,-1.14,701.42
36071,2008,-5.04,666.10
36071,2009,-8.52,609.37
36071,2010,-5.68,574.73
36071,2011,-5.46,543.37
36071,2012,-6.05,510.48
36071,2013,-2.48,497.81
36071,2014,0.74,501.48
36071,2015,2.03,511.66
36071,2016,0.87,516.14
36071,2017,4.24,538.04
36071,2018,6.07,570.68
36071,2019,5.75,603.52
36071,2020,4.61,631.36
36073,1985,.,100.00
36073,1986,14.24,114.24
36073,1987,4.45,119.32
36073,1988,14.15,136.20
36073,1989,7.98,147.06
36073,1990,0.39,147.64
36073,1991,2.61,151.49
36073,1992,-0.52,150.71
36073,1993,2.88,155.05
36073,1994,-6.43,145.07
36073,1995,2.98,149.39
36073,1996,6.59,159.24
36073,1997,3.53,164.86
36073,1998,2.35,168.73
36073,1999,-2.15,165.11
36073,2000,2.61,169.42
36073,2001,3.11,174.69
36073,2002,3.48,180.76
36073,2003,1.73,183.89
36073,2004,4.10,191.42
36073,2005,3.52,198.16
36073,2006,0.26,198.68
36073,2007,1.09,200.84
36073,2008,6.60,214.10
36073,2009,-4.64,204.17
36073,2010,2.49,209.25
36073,2011,-1.55,206.01
36073,2012,0.48,206.99
36073,2013,-0.62,205.70
36073,2014,4.80,215.57
36073,2015,2.90,221.81
36073,2016,1.00,224.03
36073,2017,3.58,232.04
36073,2018,6.76,247.73
36073,2019,2.27,253.37
36073,2020,8.91,275.93
36075,1985,.,100.00
36075,1986,13.47,113.47
36075,1987,2.89,116.75
36075,1988,16.05,135.48
36075,1989,1.87,138.02
36075,1990,4.64,144.42
36075,1991,3.48,149.44
36075,1992,1.93,152.32
36075,1993,-3.46,147.04
36075,1994,-1.31,145.12
36075,1995,-2.94,140.86
36075,1996,-1.04,139.39
36075,1997,-5.22,132.12
36075,1998,4.79,138.45
36075,1999,0.98,139.81
36075,2000,-0.99,138.44
36075,2001,5.76,146.41
36075,2002,4.03,152.31
36075,2003,1.73,154.95
36075,2004,3.67,160.64
36075,2005,5.46,169.42
36075,2006,5.89,179.41
36075,2007,0.61,180.49
36075,2008,3.60,186.98
36075,2009,-2.06,183.14
36075,2010,1.09,185.14
36075,2011,-2.47,180.56
36075,2012,0.39,181.27
36075,2013,-0.55,180.27
36075,2014,1.65,183.24
36075,2015,1.73,186.42
36075,2016,2.49,191.05
36075,2017,0.30,191.62
36075,2018,5.53,202.22
36075,2019,0.39,203.01
36075,2020,6.15,215.50
36077,1986,.,100.00
36077,1987,20.77,120.77
36077,1988,41.48,170.86
36077,1989,6.62,182.16
36077,1990,-11.61,161.01
36077,1991,7.15,172.52
36077,1992,3.95,179.33
36077,1993,5.88,189.87
36077,1994,-8.61,173.52
36077,1995,-4.81,165.17
36077,1996,0.42,165.86
36077,1997,3.94,172.40
36077,1998,-1.83,169.24
36077,1999,6.80,180.74
36077,2000,1.07,182.68
36077,2001,8.06,197.40
36077,2002,5.87,208.98
36077,2003,6.23,221.99
36077,2004,13.38,251.70
36077,2005,11.68,281.09
36077,2006,8.39,304.68
36077,2007,6.01,322.98
36077,2008,1.88,329.06
36077,2009,-3.68,316.94
36077,2010,-1.53,312.09
36077,2011,0.06,312.28
36077,2012,-3.19,302.33
36077,2013,-3.16,292.79
36077,2014,-0.50,291.32
36077,2015,-1.65,286.51
36077,2016,4.01,298.01
36077,2017,0.99,300.95
36077,2018,0.29,301.83
36077,2019,5.94,319.75
36077,2020,3.09,329.63
36079,1979,.,100.00
36079,1980,2.81,102.81
36079,1981,10.20,113.29
36079,1982,29.18,146.34
36079,1983,-4.13,140.30
36079,1984,17.72,165.16
36079,1985,18.81,196.23
36079,1986,18.16,231.87
36079,1987,21.26,281.17
36079,1988,7.15,301.27
36079,1989,-1.13,297.87
36079,1990,-3.53,287.36
36079,1991,-3.39,277.60
36079,1992,-0.12,277.25
36079,1993,-1.64,272.71
36079,1994,-0.28,271.95
36079,1995,-0.89,269.52
36079,1996,2.31,275.76
36079,1997,0.72,277.75
36079,1998,4.37,289.88
36079,1999,6.27,308.06
36079,2000,13.16,348.59
36079,2001,8.79,379.24
36079,2002,11.70,423.62
36079,2003,8.80,460.91
36079,2004,13.72,524.17
36079,2005,13.38,594.29
36079,2006,4.40,620.47
36079,2007,-2.11,607.40
36079,2008,-5.99,571.05
36079,2009,-8.19,524.28
36079,2010,-5.40,495.99
36079,2011,-3.91,476.59
36079,2012,-5.17,451.94
36079,2013,-1.17,446.67
36079,2014,1.36,452.75
36079,2015,2.04,461.99
36079,2016,1.04,466.78
36079,2017,4.38,487.22
36079,2018,4.57,509.47
36079,2019,1.14,515.30
36079,2020,4.32,537.57
36081,1975,.,100.00
36081,1976,-17.24,82.76
36081,1977,3.04,85.28
36081,1978,5.83,90.25
36081,1979,11.84,100.94
36081,1980,7.78,108.80
36081,1981,13.02,122.96
36081,1982,9.51,134.66
36081,1983,10.94,149.40
36081,1984,16.47,174.01
36081,1985,21.20,210.90
36081,1986,25.29,264.24
36081,1987,13.99,301.20
36081,1988,11.58,336.08
36081,1989,2.09,343.10
36081,1990,-2.18,335.61
36081,1991,-3.03,325.43
36081,1992,-0.52,323.73
36081,1993,-1.05,320.32
36081,1994,0.51,321.94
36081,1995,0.88,324.77
36081,1996,2.40,332.55
36081,1997,2.36,340.39
36081,1998,5.27,358.33
36081,1999,8.36,388.27
36081,2000,15.05,446.70
36081,2001,10.17,492.12
36081,2002,9.76,540.13
36081,2003,10.71,597.96
36081,2004,15.14,688.51
36081,2005,18.87,818.40
36081,2006,12.19,918.17
36081,2007,4.04,955.23
36081,2008,-4.33,913.86
36081,2009,-8.84,833.06
36081,2010,-2.13,815.30
36081,2011,-1.31,804.63
36081,2012,-0.91,797.27
36081,2013,2.42,816.58
36081,2014,8.02,882.09
36081,2015,6.03,935.31
36081,2016,8.56,1015.33
36081,2017,7.13,1087.76
36081,2018,7.25,1166.57
36081,2019,4.51,1219.20
36081,2020,2.21,1246.14
36083,1979,.,100.00
36083,1980,-3.00,97.00
36083,1981,.,.
36083,1982,.,96.78
36083,1983,2.47,99.16
36083,1984,13.64,112.69
36083,1985,18.70,133.76
36083,1986,12.20,150.07
36083,1987,18.09,177.22
36083,1988,16.62,206.67
36083,1989,7.67,222.52
36083,1990,-0.82,220.69
36083,1991,2.86,227.01
36083,1992,1.16,229.65
36083,1993,-1.26,226.75
36083,1994,-1.68,222.94
36083,1995,-2.49,217.40
36083,1996,-0.16,217.06
36083,1997,-0.95,214.99
36083,1998,1.91,219.09
36083,1999,1.69,222.79
36083,2000,1.13,225.30
36083,2001,5.93,238.66
36083,2002,4.90,250.34
36083,2003,5.67,264.53
36083,2004,10.85,293.22
36083,2005,15.54,338.80
36083,2006,7.79,365.20
36083,2007,3.81,379.11
36083,2008,1.70,385.57
36083,2009,-2.38,376.40
36083,2010,-1.36,371.29
36083,2011,-1.65,365.16
36083,2012,-2.88,354.63
36083,2013,-0.07,354.38
36083,2014,-2.48,345.60
36083,2015,0.68,347.94
36083,2016,3.39,359.72
36083,2017,1.53,365.24
36083,2018,4.32,381.02
36083,2019,2.31,389.84
36083,2020,3.97,405.33
36085,1975,.,100.00
36085,1976,-3.17,96.83
36085,1977,3.16,99.89
36085,1978,10.28,110.16
36085,1979,9.16,120.26
36085,1980,17.89,141.77
36085,1981,12.97,160.15
36085,1982,2.25,163.75
36085,1983,4.77,171.57
36085,1984,17.18,201.04
36085,1985,15.02,231.24
36085,1986,18.57,274.19
36085,1987,20.45,330.25
36085,1988,12.66,372.07
36085,1989,-1.61,366.07
36085,1990,-4.96,347.90
36085,1991,-4.31,332.89
36085,1992,0.35,334.05
36085,1993,-1.33,329.59
36085,1994,0.25,330.43
36085,1995,0.21,331.12
36085,1996,2.52,339.45
36085,1997,1.43,344.31
36085,1998,4.92,361.25
36085,1999,8.28,391.15
36085,2000,15.24,450.75
36085,2001,11.68,503.38
36085,2002,10.05,553.95
36085,2003,8.57,601.40
36085,2004,14.64,689.45
36085,2005,15.49,796.28
36085,2006,7.69,857.48
36085,2007,0.49,861.68
36085,2008,-3.44,832.02
36085,2009,-5.31,787.82
36085,2010,-2.31,769.60
36085,2011,-0.27,767.49
36085,2012,-1.51,755.86
36085,2013,0.98,763.27
36085,2014,2.94,785.70
36085,2015,3.66,814.49
36085,2016,6.12,864.34
36085,2017,11.06,959.96
36085,2018,8.28,1039.44
36085,2019,2.46,1065.00
36085,2020,1.59,1081.88
36087,1975,.,100.00
36087,1976,1.10,101.10
36087,1977,2.72,103.84
36087,1978,7.20,111.32
36087,1979,14.41,127.37
36087,1980,14.61,145.98
36087,1981,11.15,162.26
36087,1982,6.42,172.68
36087,1983,9.46,189.01
36087,1984,17.56,222.20
36087,1985,16.77,259.46
36087,1986,25.54,325.73
36087,1987,16.60,379.80
36087,1988,3.31,392.37
36087,1989,-0.04,392.21
36087,1990,-3.12,379.96
36087,1991,-3.18,367.88
36087,1992,0.53,369.84
36087,1993,-0.39,368.39
36087,1994,-0.33,367.17
36087,1995,1.06,371.08
36087,1996,1.10,375.17
36087,1997,1.71,381.57
36087,1998,4.23,397.72
36087,1999,7.57,427.84
36087,2000,14.49,489.84
36087,2001,10.69,542.19
36087,2002,9.88,595.78
36087,2003,8.32,645.34
36087,2004,12.69,727.23
36087,2005,17.19,852.22
36087,2006,5.46,898.79
36087,2007,-2.23,878.78
36087,2008,-4.21,841.81
36087,2009,-7.72,776.79
36087,2010,-4.45,742.25
36087,2011,-3.68,714.96
36087,2012,-3.21,692.02
36087,2013,-0.25,690.29
36087,2014,1.13,698.06
36087,2015,3.19,720.30
36087,2016,4.19,750.48
36087,2017,3.93,780.01
36087,2018,3.90,810.40
36087,2019,2.69,832.17
36087,2020,2.11,849.76
36089,1986,.,100.00
36089,1987,3.46,103.46
36089,1988,4.19,107.80
36089,1989,6.60,114.91
36089,1990,6.30,122.15
36089,1991,8.97,133.11
36089,1992,-1.95,130.51
36089,1993,6.42,138.89
36089,1994,2.65,142.57
36089,1995,1.23,144.32
36089,1996,0.01,144.33
36089,1997,-2.74,140.38
36089,1998,5.21,147.69
36089,1999,0.09,147.82
36089,2000,6.27,157.09
36089,2001,0.02,157.13
36089,2002,7.06,168.22
36089,2003,0.72,169.43
36089,2004,8.24,183.40
36089,2005,6.07,194.53
36089,2006,2.26,198.93
36089,2007,3.71,206.31
36089,2008,1.13,208.63
36089,2009,1.91,212.61
36089,2010,-3.67,204.80
36089,2011,2.75,210.43
36089,2012,-0.26,209.87
36089,2013,3.06,216.29
36089,2014,2.57,221.85
36089,2015,-0.65,220.41
36089,2016,-2.35,215.24
36089,2017,4.38,224.67
36089,2018,1.09,227.12
36089,2019,5.80,240.31
36089,2020,1.79,244.61
36091,1975,.,100.00
36091,1976,-7.38,92.62
36091,1977,-3.46,89.41
36091,1978,7.47,96.09
36091,1979,20.80,116.08
36091,1980,8.43,125.87
36091,1981,-4.81,119.81
36091,1982,-1.75,117.71
36091,1983,17.06,137.80
36091,1984,10.63,152.45
36091,1985,5.71,161.16
36091,1986,23.26,198.65
36091,1987,14.67,227.80
36091,1988,14.03,259.76
36091,1989,3.09,267.79
36091,1990,1.59,272.03
36091,1991,0.74,274.05
36091,1992,1.05,276.93
36091,1993,-1.02,274.11
36091,1994,-1.50,270.01
36091,1995,-3.25,261.22
36091,1996,-0.86,258.97
36091,1997,0.13,259.30
36091,1998,1.29,262.64
36091,1999,2.35,268.82
36091,2000,4.65,281.31
36091,2001,5.14,295.76
36091,2002,6.86,316.05
36091,2003,8.26,342.15
36091,2004,15.47,395.08
36091,2005,15.47,456.21
36091,2006,8.33,494.20
36091,2007,2.12,504.65
36091,2008,-0.79,500.65
36091,2009,-2.14,489.93
36091,2010,-0.80,485.99
36091,2011,-1.13,480.52
36091,2012,-0.59,477.67
36091,2013,1.88,486.63
36091,2014,-0.03,486.50
36091,2015,1.89,495.68
36091,2016,2.46,507.90
36091,2017,2.50,520.61
36091,2018,3.52,538.91
36091,2019,1.46,546.76
36091,2020,3.50,565.92
36093,1975,.,100.00
36093,1976,-13.40,86.60
36093,1977,-5.39,81.94
36093,1978,-6.62,76.51
36093,1979,23.11,94.19
36093,1980,14.06,107.43
36093,1981,2.83,110.48
36093,1982,5.18,116.20
36093,1983,7.33,124.71
36093,1984,21.80,151.90
36093,1985,2.81,156.16
36093,1986,27.92,199.76
36093,1987,14.23,228.19
36093,1988,14.78,261.91
36093,1989,5.13,275.35
36093,1990,0.96,278.00
36093,1991,2.14,283.94
36093,1992,0.71,285.95
36093,1993,-0.63,284.16
36093,1994,-2.48,277.12
36093,1995,-3.88,266.36
36093,1996,-2.51,259.68
36093,1997,-1.05,256.94
36093,1998,2.53,263.45
36093,1999,0.85,265.70
36093,2000,1.98,270.95
36093,2001,5.62,286.18
36093,2002,6.35,304.36
36093,2003,6.57,324.37
36093,2004,12.86,366.06
36093,2005,13.42,415.20
36093,2006,9.54,454.83
36093,2007,3.88,472.46
36093,2008,-1.86,463.68
36093,2009,-1.99,454.47
36093,2010,-1.64,447.02
36093,2011,-1.22,441.55
36093,2012,-2.19,431.90
36093,2013,-0.31,430.54
36093,2014,-1.47,424.23
36093,2015,2.22,433.64
36093,2016,0.45,435.59
36093,2017,2.18,445.09
36093,2018,4.10,463.33
36093,2019,2.41,474.49
36093,2020,4.09,493.91
36095,2002,.,100.00
36095,2003,6.22,106.22
36095,2004,5.82,112.40
36095,2005,14.72,128.95
36095,2006,9.83,141.62
36095,2007,2.58,145.28
36095,2008,0.62,146.18
36095,2009,-3.94,140.42
36095,2010,-2.74,136.57
36095,2011,-3.44,131.88
36095,2012,-2.32,128.82
36095,2013,-0.86,127.71
36095,2014,-2.08,125.06
36095,2015,-1.32,123.41
36095,2016,5.61,130.33
36095,2017,2.65,133.79
36095,2018,-1.78,131.42
36095,2019,6.03,139.34
36095,2020,4.61,145.77
36097,1992,.,100.00
36097,1993,6.06,106.06
36097,1994,-1.35,104.63
36097,1995,0.31,104.95
36097,1996,-2.00,102.85
36097,1997,3.44,106.40
36097,1998,-1.31,105.00
36097,1999,5.54,110.82
36097,2000,1.94,112.97
36097,2001,13.57,128.30
36097,2002,-2.01,125.73
36097,2003,4.05,130.82
36097,2004,3.89,135.91
36097,2005,12.77,153.26
36097,2006,11.78,171.31
36097,2007,5.67,181.03
36097,2008,-2.63,176.26
36097,2009,4.96,185.00
36097,2010,-1.91,181.46
36097,2011,-0.58,180.41
36097,2012,5.49,190.31
36097,2013,-0.07,190.17
36097,2014,-1.50,187.33
36097,2015,3.84,194.53
36097,2016,4.45,203.19
36097,2017,4.69,212.71
36097,2018,12.48,239.27
36097,2019,0.71,240.97
36097,2020,0.06,241.12
36099,1977,.,100.00
36099,1978,-22.83,77.17
36099,1979,.,.
36099,1980,.,.
36099,1981,.,.
36099,1982,.,.
36099,1983,.,.
36099,1984,.,79.64
36099,1985,17.29,93.40
36099,1986,3.55,96.72
36099,1987,6.07,102.59
36099,1988,11.02,113.89
36099,1989,10.99,126.41
36099,1990,5.95,133.93
36099,1991,4.52,139.99
36099,1992,1.00,141.38
36099,1993,1.88,144.03
36099,1994,0.51,144.77
36099,1995,-2.72,140.84
36099,1996,2.78,144.75
36099,1997,0.57,145.57
36099,1998,2.37,149.02
36099,1999,-1.13,147.34
36099,2000,2.24,150.64
36099,2001,4.68,157.70
36099,2002,2.60,161.79
36099,2003,4.21,168.60
36099,2004,2.46,172.74
36099,2005,8.93,188.16
36099,2006,3.74,195.21
36099,2007,4.51,204.00
36099,2008,1.19,206.43
36099,2009,2.67,211.94
36099,2010,0.71,213.45
36099,2011,-2.34,208.46
36099,2012,4.70,218.27
36099,2013,-2.40,213.04
36099,2014,4.23,222.04
36099,2015,0.77,223.74
36099,2016,1.65,227.43
36099,2017,2.63,233.40
36099,2018,4.13,243.04
36099,2019,2.07,248.08
36099,2020,7.51,266.70
36101,1983,.,100.00
36101,1984,12.28,112.28
36101,1985,0.12,112.41
36101,1986,4.68,117.67
36101,1987,15.60,136.02
36101,1988,14.69,156.01
36101,1989,4.67,163.30
36101,1990,7.40,175.38
36101,1991,0.97,177.08
36101,1992,4.02,184.20
36101,1993,3.71,191.03
36101,1994,-1.62,187.94
36101,1995,-2.56,183.12
36101,1996,2.25,187.25
36101,1997,5.27,197.11
36101,1998,0.57,198.24
36101,1999,3.69,205.56
36101,2000,5.78,217.44
36101,2001,3.63,225.32
36101,2002,-0.73,223.68
36101,2003,-0.60,222.35
36101,2004,1.66,226.03
36101,2005,6.73,241.23
36101,2006,6.03,255.77
36101,2007,3.24,264.05
36101,2008,0.95,266.57
36101,2009,0.80,268.69
36101,2010,1.07,271.55
36101,2011,1.46,275.51
36101,2012,1.65,280.07
36101,2013,1.20,283.44
36101,2014,-0.71,281.43
36101,2015,0.77,283.59
36101,2016,5.77,299.94
36101,2017,-0.43,298.64
36101,2018,1.80,304.01
36101,2019,4.52,317.76
36101,2020,5.04,333.78
36103,1975,.,100.00
36103,1976,-1.15,98.85
36103,1977,2.84,101.66
36103,1978,0.92,102.60
36103,1979,7.39,110.18
36103,1980,8.51,119.55
36103,1981,16.94,139.80
36103,1982,17.84,164.74
36103,1983,10.35,181.79
36103,1984,19.34,216.95
36103,1985,21.64,263.89
36103,1986,18.68,313.19
36103,1987,14.04,357.15
36103,1988,8.58,387.78
36103,1989,-0.29,386.67
36103,1990,-3.69,372.41
36103,1991,-4.70,354.92
36103,1992,0.51,356.72
36103,1993,-0.34,355.51
36103,1994,-0.39,354.13
36103,1995,-0.62,351.95
36103,1996,2.30,360.04
36103,1997,3.01,370.86
36103,1998,5.92,392.82
36103,1999,8.95,427.97
36103,2000,16.96,500.57
36103,2001,11.84,559.86
36103,2002,13.62,636.09
36103,2003,11.77,710.94
36103,2004,14.73,815.69
36103,2005,15.65,943.32
36103,2006,6.87,1008.15
36103,2007,-1.36,994.44
36103,2008,-5.73,937.45
36103,2009,-7.91,863.30
36103,2010,-4.11,827.81
36103,2011,-3.29,800.60
36103,2012,-3.89,769.49
36103,2013,0.10,770.26
36103,2014,2.32,788.16
36103,2015,2.26,805.93
36103,2016,2.94,829.62
36103,2017,4.70,868.58
36103,2018,6.38,924.01
36103,2019,4.34,964.08
36103,2020,4.47,1007.17
36105,1986,.,100.00
